group_name	dmel_cre_id	category	focal_species	focal_climate	focal_state	comparison_species	comparison_climate	comparison_consensus_state	druf	dkik	dbun	dbir	d_serrata
rufa_group	DMEL_CRE_00286	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00287	all_same	druf	TEMP	uncertain	dkik|dbun|dbir|d_serrata	TROP	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain
rufa_group	DMEL_CRE_00288	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00289	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00290	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00293	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00294	all_same	druf	TEMP	turnover_candidate	dkik|dbun|dbir|d_serrata	TROP	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate
rufa_group	DMEL_CRE_00299	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00301	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00302	all_same	druf	TEMP	present	dkik|dbun|dbir|d_serrata	TROP	present	present	present	present	present	present
rufa_group	DMEL_CRE_00305	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00306	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00308	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00310	all_same	druf	TEMP	present	dkik|dbun|dbir|d_serrata	TROP	present	present	present	present	present	present
rufa_group	DMEL_CRE_00312	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00313	all_same	druf	TEMP	turnover_candidate	dkik|dbun|dbir|d_serrata	TROP	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate
rufa_group	DMEL_CRE_00314	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00318	all_same	druf	TEMP	turnover_candidate	dkik|dbun|dbir|d_serrata	TROP	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate
rufa_group	DMEL_CRE_00319	all_same	druf	TEMP	present	dkik|dbun|dbir|d_serrata	TROP	present	present	present	present	present	present
rufa_group	DMEL_CRE_00320	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00322	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00325	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00326	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00327	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00328	all_same	druf	TEMP	present	dkik|dbun|dbir|d_serrata	TROP	present	present	present	present	present	present
rufa_group	DMEL_CRE_00334	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00335	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00336	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00337	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
