group_name	dmel_cre_id	category	focal_species	focal_climate	focal_state	comparison_species	comparison_climate	comparison_consensus_state	druf	dkik	dbun	dbir	d_serrata
rufa_group	DMEL_CRE_00136	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00137	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00138	comparison_mixed	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	mixed	no_detected_CRE	no_detected_CRE	present	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00139	tier2	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	present	no_detected_CRE	present	present	present	present
rufa_group	DMEL_CRE_00140	comparison_mixed	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	mixed	no_detected_CRE	turnover_candidate	no_detected_CRE	turnover_candidate	no_detected_CRE
rufa_group	DMEL_CRE_00141	tier2	druf	TEMP	turnover_candidate	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00142	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00143	comparison_mixed	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	mixed	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00144	comparison_mixed	druf	TEMP	turnover_candidate	dkik|dbun|dbir|d_serrata	TROP	mixed	turnover_candidate	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE
rufa_group	DMEL_CRE_00145	comparison_mixed	druf	TEMP	present	dkik|dbun|dbir|d_serrata	TROP	mixed	present	no_detected_CRE	turnover_candidate	present	no_detected_CRE
rufa_group	DMEL_CRE_00146	all_same	druf	TEMP	present	dkik|dbun|dbir|d_serrata	TROP	present	present	present	present	present	present
rufa_group	DMEL_CRE_00147	tier2	druf	TEMP	turnover_candidate	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00148	tier2	druf	TEMP	present	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	present	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00149	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00150	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00151	tier1	druf	TEMP	turnover_candidate	dkik|dbun|dbir|d_serrata	TROP	present	turnover_candidate	present	present	present	present
rufa_group	DMEL_CRE_00152	all_same	druf	TEMP	turnover_candidate	dkik|dbun|dbir|d_serrata	TROP	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate
rufa_group	DMEL_CRE_00153	all_same	druf	TEMP	present	dkik|dbun|dbir|d_serrata	TROP	present	present	present	present	present	present
rufa_group	DMEL_CRE_00154	tier1	druf	TEMP	turnover_candidate	dkik|dbun|dbir|d_serrata	TROP	present	turnover_candidate	present	present	present	present
rufa_group	DMEL_CRE_00155	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00156	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00157	comparison_mixed	druf	TEMP	turnover_candidate	dkik|dbun|dbir|d_serrata	TROP	mixed	turnover_candidate	no_detected_CRE	present	no_detected_CRE	present
rufa_group	DMEL_CRE_00158	comparison_mixed	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	mixed	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate
rufa_group	DMEL_CRE_00159	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00160	comparison_mixed	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	mixed	no_detected_CRE	uncertain	uncertain	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00161	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00162	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00163	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00164	all_same	druf	TEMP	turnover_candidate	dkik|dbun|dbir|d_serrata	TROP	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate
rufa_group	DMEL_CRE_00165	comparison_mixed	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	mixed	no_detected_CRE	turnover_candidate	turnover_candidate	turnover_candidate	no_detected_CRE
rufa_group	DMEL_CRE_00166	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00167	comparison_mixed	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	mixed	no_detected_CRE	turnover_candidate	no_detected_CRE	turnover_candidate	turnover_candidate
rufa_group	DMEL_CRE_00168	comparison_mixed	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	mixed	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate
rufa_group	DMEL_CRE_00169	comparison_mixed	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	mixed	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	turnover_candidate
rufa_group	DMEL_CRE_00170	tier2	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	turnover_candidate	no_detected_CRE	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate
rufa_group	DMEL_CRE_00171	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00172	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00173	comparison_mixed	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	mixed	no_detected_CRE	uncertain	no_detected_CRE	uncertain	uncertain
rufa_group	DMEL_CRE_00174	all_same	druf	TEMP	turnover_candidate	dkik|dbun|dbir|d_serrata	TROP	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate
rufa_group	DMEL_CRE_00175	all_same	druf	TEMP	turnover_candidate	dkik|dbun|dbir|d_serrata	TROP	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate
rufa_group	DMEL_CRE_00176	comparison_mixed	druf	TEMP	present	dkik|dbun|dbir|d_serrata	TROP	mixed	present	no_detected_CRE	present	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00177	comparison_mixed	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	mixed	no_detected_CRE	no_detected_CRE	uncertain	uncertain	uncertain
rufa_group	DMEL_CRE_00178	comparison_mixed	druf	TEMP	turnover_candidate	dkik|dbun|dbir|d_serrata	TROP	mixed	turnover_candidate	turnover_candidate	present	turnover_candidate	turnover_candidate
rufa_group	DMEL_CRE_00179	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00180	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00181	comparison_mixed	druf	TEMP	uncertain	dkik|dbun|dbir|d_serrata	TROP	mixed	uncertain	no_detected_CRE	uncertain	uncertain	uncertain
rufa_group	DMEL_CRE_00182	comparison_mixed	druf	TEMP	turnover_candidate	dkik|dbun|dbir|d_serrata	TROP	mixed	turnover_candidate	turnover_candidate	turnover_candidate	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00183	comparison_mixed	druf	TEMP	turnover_candidate	dkik|dbun|dbir|d_serrata	TROP	mixed	turnover_candidate	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00184	comparison_mixed	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	mixed	no_detected_CRE	no_detected_CRE	no_detected_CRE	present	no_detected_CRE
rufa_group	DMEL_CRE_00185	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00186	all_same	druf	TEMP	turnover_candidate	dkik|dbun|dbir|d_serrata	TROP	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate
rufa_group	DMEL_CRE_00187	tier2	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	present	no_detected_CRE	present	present	present	present
rufa_group	DMEL_CRE_00188	comparison_mixed	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	mixed	no_detected_CRE	uncertain	uncertain	no_detected_CRE	uncertain
rufa_group	DMEL_CRE_00189	tier2	druf	TEMP	turnover_candidate	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00190	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00191	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00192	all_same	druf	TEMP	uncertain	dkik|dbun|dbir|d_serrata	TROP	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain
rufa_group	DMEL_CRE_00193	comparison_mixed	druf	TEMP	present	dkik|dbun|dbir|d_serrata	TROP	mixed	present	present	turnover_candidate	no_detected_CRE	turnover_candidate
rufa_group	DMEL_CRE_00194	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00195	comparison_mixed	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	mixed	no_detected_CRE	no_detected_CRE	no_detected_CRE	present	no_detected_CRE
rufa_group	DMEL_CRE_00196	comparison_mixed	druf	TEMP	present	dkik|dbun|dbir|d_serrata	TROP	mixed	present	no_detected_CRE	turnover_candidate	no_detected_CRE	present
rufa_group	DMEL_CRE_00197	comparison_mixed	druf	TEMP	present	dkik|dbun|dbir|d_serrata	TROP	mixed	present	present	no_detected_CRE	turnover_candidate	turnover_candidate
rufa_group	DMEL_CRE_00198	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00199	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00200	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00201	comparison_mixed	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	mixed	no_detected_CRE	no_detected_CRE	no_detected_CRE	present	turnover_candidate
rufa_group	DMEL_CRE_00202	comparison_mixed	druf	TEMP	turnover_candidate	dkik|dbun|dbir|d_serrata	TROP	mixed	turnover_candidate	present	no_detected_CRE	present	no_detected_CRE
rufa_group	DMEL_CRE_00203	tier2	druf	TEMP	turnover_candidate	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00204	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
