dmel_cre_id	dazt	d_affinis	dmir	dper	pattern_class	tier	discordant_species	discordant_state	consensus_state	n_consensus_species	group_name	group_species	n_group_species
DMEL_CRE_00290	present	no_detected_CRE	no_detected_CRE	no_detected_CRE	detection_contrast	tier2	dazt	present	no_detected_CRE	3	azteca_affinis_miranda_group	dazt|d_affinis|dmir|dper	4
DMEL_CRE_00293	no_detected_CRE	present	no_detected_CRE	no_detected_CRE	detection_contrast	tier2	d_affinis	present	no_detected_CRE	3	azteca_affinis_miranda_group	dazt|d_affinis|dmir|dper	4
DMEL_CRE_00303	turnover_candidate	no_detected_CRE	turnover_candidate	turnover_candidate	detection_contrast	tier2	d_affinis	no_detected_CRE	turnover_candidate	3	azteca_affinis_miranda_group	dazt|d_affinis|dmir|dper	4
DMEL_CRE_00304	turnover_candidate	no_detected_CRE	turnover_candidate	turnover_candidate	detection_contrast	tier2	d_affinis	no_detected_CRE	turnover_candidate	3	azteca_affinis_miranda_group	dazt|d_affinis|dmir|dper	4
DMEL_CRE_00308	present	no_detected_CRE	no_detected_CRE	no_detected_CRE	detection_contrast	tier2	dazt	present	no_detected_CRE	3	azteca_affinis_miranda_group	dazt|d_affinis|dmir|dper	4
DMEL_CRE_00313	turnover_candidate	no_detected_CRE	turnover_candidate	turnover_candidate	detection_contrast	tier2	d_affinis	no_detected_CRE	turnover_candidate	3	azteca_affinis_miranda_group	dazt|d_affinis|dmir|dper	4
DMEL_CRE_00319	present	no_detected_CRE	present	present	detection_contrast	tier2	d_affinis	no_detected_CRE	present	3	azteca_affinis_miranda_group	dazt|d_affinis|dmir|dper	4
DMEL_CRE_00329	no_detected_CRE	present	present	present	detection_contrast	tier2	dazt	no_detected_CRE	present	3	azteca_affinis_miranda_group	dazt|d_affinis|dmir|dper	4
DMEL_CRE_00332	turnover_candidate	turnover_candidate	no_detected_CRE	turnover_candidate	detection_contrast	tier2	dmir	no_detected_CRE	turnover_candidate	3	azteca_affinis_miranda_group	dazt|d_affinis|dmir|dper	4
DMEL_CRE_00001	present	uncertain	uncertain	uncertain	other_singleton_contrast	tier3	dazt	present	uncertain	3	azteca_affinis_miranda_group	dazt|d_affinis|dmir|dper	4
DMEL_CRE_00008	uncertain	turnover_candidate	turnover_candidate	turnover_candidate	other_singleton_contrast	tier3	dazt	uncertain	turnover_candidate	3	azteca_affinis_miranda_group	dazt|d_affinis|dmir|dper	4
DMEL_CRE_00012	uncertain	uncertain	no_detected_CRE	uncertain	other_singleton_contrast	tier3	dmir	no_detected_CRE	uncertain	3	azteca_affinis_miranda_group	dazt|d_affinis|dmir|dper	4
DMEL_CRE_00015	turnover_candidate	uncertain	uncertain	uncertain	other_singleton_contrast	tier3	dazt	turnover_candidate	uncertain	3	azteca_affinis_miranda_group	dazt|d_affinis|dmir|dper	4
DMEL_CRE_00018	uncertain	uncertain	turnover_candidate	uncertain	other_singleton_contrast	tier3	dmir	turnover_candidate	uncertain	3	azteca_affinis_miranda_group	dazt|d_affinis|dmir|dper	4
DMEL_CRE_00052	present	present	present	uncertain	other_singleton_contrast	tier3	dper	uncertain	present	3	azteca_affinis_miranda_group	dazt|d_affinis|dmir|dper	4
DMEL_CRE_00056	turnover_candidate	uncertain	turnover_candidate	turnover_candidate	other_singleton_contrast	tier3	d_affinis	uncertain	turnover_candidate	3	azteca_affinis_miranda_group	dazt|d_affinis|dmir|dper	4
DMEL_CRE_00075	uncertain	no_detected_CRE	uncertain	uncertain	other_singleton_contrast	tier3	d_affinis	no_detected_CRE	uncertain	3	azteca_affinis_miranda_group	dazt|d_affinis|dmir|dper	4
DMEL_CRE_00081	uncertain	uncertain	no_detected_CRE	uncertain	other_singleton_contrast	tier3	dmir	no_detected_CRE	uncertain	3	azteca_affinis_miranda_group	dazt|d_affinis|dmir|dper	4
DMEL_CRE_00090	uncertain	no_detected_CRE	uncertain	uncertain	other_singleton_contrast	tier3	d_affinis	no_detected_CRE	uncertain	3	azteca_affinis_miranda_group	dazt|d_affinis|dmir|dper	4
DMEL_CRE_00103	uncertain	no_detected_CRE	uncertain	uncertain	other_singleton_contrast	tier3	d_affinis	no_detected_CRE	uncertain	3	azteca_affinis_miranda_group	dazt|d_affinis|dmir|dper	4
DMEL_CRE_00105	uncertain	no_detected_CRE	uncertain	uncertain	other_singleton_contrast	tier3	d_affinis	no_detected_CRE	uncertain	3	azteca_affinis_miranda_group	dazt|d_affinis|dmir|dper	4
DMEL_CRE_00112	uncertain	no_detected_CRE	uncertain	uncertain	other_singleton_contrast	tier3	d_affinis	no_detected_CRE	uncertain	3	azteca_affinis_miranda_group	dazt|d_affinis|dmir|dper	4
DMEL_CRE_00115	uncertain	no_detected_CRE	uncertain	uncertain	other_singleton_contrast	tier3	d_affinis	no_detected_CRE	uncertain	3	azteca_affinis_miranda_group	dazt|d_affinis|dmir|dper	4
DMEL_CRE_00124	no_detected_CRE	uncertain	uncertain	uncertain	other_singleton_contrast	tier3	dazt	no_detected_CRE	uncertain	3	azteca_affinis_miranda_group	dazt|d_affinis|dmir|dper	4
DMEL_CRE_00130	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE	other_singleton_contrast	tier3	dazt	uncertain	no_detected_CRE	3	azteca_affinis_miranda_group	dazt|d_affinis|dmir|dper	4
DMEL_CRE_00133	uncertain	no_detected_CRE	uncertain	uncertain	other_singleton_contrast	tier3	d_affinis	no_detected_CRE	uncertain	3	azteca_affinis_miranda_group	dazt|d_affinis|dmir|dper	4
DMEL_CRE_00142	uncertain	uncertain	uncertain	no_detected_CRE	other_singleton_contrast	tier3	dper	no_detected_CRE	uncertain	3	azteca_affinis_miranda_group	dazt|d_affinis|dmir|dper	4
DMEL_CRE_00150	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	other_singleton_contrast	tier3	d_affinis	uncertain	no_detected_CRE	3	azteca_affinis_miranda_group	dazt|d_affinis|dmir|dper	4
DMEL_CRE_00154	uncertain	uncertain	uncertain	no_detected_CRE	other_singleton_contrast	tier3	dper	no_detected_CRE	uncertain	3	azteca_affinis_miranda_group	dazt|d_affinis|dmir|dper	4
DMEL_CRE_00177	uncertain	uncertain	uncertain	no_detected_CRE	other_singleton_contrast	tier3	dper	no_detected_CRE	uncertain	3	azteca_affinis_miranda_group	dazt|d_affinis|dmir|dper	4
DMEL_CRE_00195	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	other_singleton_contrast	tier3	dper	uncertain	no_detected_CRE	3	azteca_affinis_miranda_group	dazt|d_affinis|dmir|dper	4
DMEL_CRE_00246	uncertain	uncertain	no_detected_CRE	uncertain	other_singleton_contrast	tier3	dmir	no_detected_CRE	uncertain	3	azteca_affinis_miranda_group	dazt|d_affinis|dmir|dper	4
DMEL_CRE_00249	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE	other_singleton_contrast	tier3	dazt	uncertain	no_detected_CRE	3	azteca_affinis_miranda_group	dazt|d_affinis|dmir|dper	4
DMEL_CRE_00253	no_detected_CRE	uncertain	uncertain	uncertain	other_singleton_contrast	tier3	dazt	no_detected_CRE	uncertain	3	azteca_affinis_miranda_group	dazt|d_affinis|dmir|dper	4
DMEL_CRE_00259	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE	other_singleton_contrast	tier3	dazt	uncertain	no_detected_CRE	3	azteca_affinis_miranda_group	dazt|d_affinis|dmir|dper	4
DMEL_CRE_00280	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	other_singleton_contrast	tier3	dper	uncertain	no_detected_CRE	3	azteca_affinis_miranda_group	dazt|d_affinis|dmir|dper	4
DMEL_CRE_00282	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	other_singleton_contrast	tier3	d_affinis	uncertain	no_detected_CRE	3	azteca_affinis_miranda_group	dazt|d_affinis|dmir|dper	4
DMEL_CRE_00317	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	other_singleton_contrast	tier3	dper	uncertain	no_detected_CRE	3	azteca_affinis_miranda_group	dazt|d_affinis|dmir|dper	4
DMEL_CRE_00334	no_detected_CRE	uncertain	uncertain	uncertain	other_singleton_contrast	tier3	dazt	no_detected_CRE	uncertain	3	azteca_affinis_miranda_group	dazt|d_affinis|dmir|dper	4
