dmel_cre_id	d_repleta	d_buzzatii	d_mojavensis	d_arizonae	pattern_class	tier	discordant_species	discordant_state	consensus_state	n_consensus_species	group_name	group_species	n_group_species
DMEL_CRE_00157	no_detected_CRE	present	no_detected_CRE	no_detected_CRE	detection_contrast	tier2	d_buzzatii	present	no_detected_CRE	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00189	no_detected_CRE	present	no_detected_CRE	no_detected_CRE	detection_contrast	tier2	d_buzzatii	present	no_detected_CRE	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00198	turnover_candidate	no_detected_CRE	turnover_candidate	turnover_candidate	detection_contrast	tier2	d_buzzatii	no_detected_CRE	turnover_candidate	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00200	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	detection_contrast	tier2	d_arizonae	turnover_candidate	no_detected_CRE	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00202	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	detection_contrast	tier2	d_arizonae	turnover_candidate	no_detected_CRE	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00223	no_detected_CRE	present	no_detected_CRE	no_detected_CRE	detection_contrast	tier2	d_buzzatii	present	no_detected_CRE	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00250	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	detection_contrast	tier2	d_buzzatii	turnover_candidate	no_detected_CRE	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00265	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	detection_contrast	tier2	d_arizonae	turnover_candidate	no_detected_CRE	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00269	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	detection_contrast	tier2	d_buzzatii	turnover_candidate	no_detected_CRE	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00272	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	detection_contrast	tier2	d_repleta	turnover_candidate	no_detected_CRE	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00273	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	detection_contrast	tier2	d_arizonae	turnover_candidate	no_detected_CRE	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00295	no_detected_CRE	present	no_detected_CRE	no_detected_CRE	detection_contrast	tier2	d_buzzatii	present	no_detected_CRE	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00009	uncertain	present	uncertain	uncertain	other_singleton_contrast	tier3	d_buzzatii	present	uncertain	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00011	turnover_candidate	uncertain	uncertain	uncertain	other_singleton_contrast	tier3	d_repleta	turnover_candidate	uncertain	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00024	no_detected_CRE	uncertain	uncertain	uncertain	other_singleton_contrast	tier3	d_repleta	no_detected_CRE	uncertain	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00031	turnover_candidate	uncertain	uncertain	uncertain	other_singleton_contrast	tier3	d_repleta	turnover_candidate	uncertain	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00043	uncertain	no_detected_CRE	uncertain	uncertain	other_singleton_contrast	tier3	d_buzzatii	no_detected_CRE	uncertain	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00055	uncertain	turnover_candidate	turnover_candidate	turnover_candidate	other_singleton_contrast	tier3	d_repleta	uncertain	turnover_candidate	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00057	uncertain	uncertain	uncertain	no_detected_CRE	other_singleton_contrast	tier3	d_arizonae	no_detected_CRE	uncertain	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00069	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	other_singleton_contrast	tier3	d_arizonae	uncertain	no_detected_CRE	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00075	no_detected_CRE	uncertain	uncertain	uncertain	other_singleton_contrast	tier3	d_repleta	no_detected_CRE	uncertain	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00077	turnover_candidate	uncertain	turnover_candidate	turnover_candidate	other_singleton_contrast	tier3	d_buzzatii	uncertain	turnover_candidate	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00082	uncertain	uncertain	turnover_candidate	uncertain	other_singleton_contrast	tier3	d_mojavensis	turnover_candidate	uncertain	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00085	no_detected_CRE	uncertain	uncertain	uncertain	other_singleton_contrast	tier3	d_repleta	no_detected_CRE	uncertain	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00087	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE	other_singleton_contrast	tier3	d_repleta	uncertain	no_detected_CRE	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00092	uncertain	uncertain	uncertain	no_detected_CRE	other_singleton_contrast	tier3	d_arizonae	no_detected_CRE	uncertain	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00095	uncertain	uncertain	no_detected_CRE	uncertain	other_singleton_contrast	tier3	d_mojavensis	no_detected_CRE	uncertain	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00112	uncertain	turnover_candidate	uncertain	uncertain	other_singleton_contrast	tier3	d_buzzatii	turnover_candidate	uncertain	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00114	uncertain	uncertain	no_detected_CRE	uncertain	other_singleton_contrast	tier3	d_mojavensis	no_detected_CRE	uncertain	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00117	uncertain	no_detected_CRE	uncertain	uncertain	other_singleton_contrast	tier3	d_buzzatii	no_detected_CRE	uncertain	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00121	turnover_candidate	uncertain	uncertain	uncertain	other_singleton_contrast	tier3	d_repleta	turnover_candidate	uncertain	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00124	uncertain	uncertain	uncertain	no_detected_CRE	other_singleton_contrast	tier3	d_arizonae	no_detected_CRE	uncertain	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00130	uncertain	turnover_candidate	uncertain	uncertain	other_singleton_contrast	tier3	d_buzzatii	turnover_candidate	uncertain	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00159	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	other_singleton_contrast	tier3	d_arizonae	uncertain	no_detected_CRE	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00172	uncertain	no_detected_CRE	uncertain	uncertain	other_singleton_contrast	tier3	d_buzzatii	no_detected_CRE	uncertain	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00176	no_detected_CRE	uncertain	uncertain	uncertain	other_singleton_contrast	tier3	d_repleta	no_detected_CRE	uncertain	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00182	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	other_singleton_contrast	tier3	d_buzzatii	uncertain	no_detected_CRE	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00196	no_detected_CRE	uncertain	uncertain	uncertain	other_singleton_contrast	tier3	d_repleta	no_detected_CRE	uncertain	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00197	turnover_candidate	uncertain	turnover_candidate	turnover_candidate	other_singleton_contrast	tier3	d_buzzatii	uncertain	turnover_candidate	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00207	no_detected_CRE	uncertain	uncertain	uncertain	other_singleton_contrast	tier3	d_repleta	no_detected_CRE	uncertain	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00220	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	other_singleton_contrast	tier3	d_arizonae	uncertain	no_detected_CRE	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00225	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	other_singleton_contrast	tier3	d_arizonae	uncertain	no_detected_CRE	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00240	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	other_singleton_contrast	tier3	d_mojavensis	uncertain	no_detected_CRE	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00244	uncertain	uncertain	uncertain	no_detected_CRE	other_singleton_contrast	tier3	d_arizonae	no_detected_CRE	uncertain	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00257	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	other_singleton_contrast	tier3	d_arizonae	uncertain	no_detected_CRE	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00264	uncertain	uncertain	uncertain	no_detected_CRE	other_singleton_contrast	tier3	d_arizonae	no_detected_CRE	uncertain	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00268	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	other_singleton_contrast	tier3	d_arizonae	uncertain	no_detected_CRE	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00279	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	other_singleton_contrast	tier3	d_arizonae	uncertain	no_detected_CRE	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00282	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	other_singleton_contrast	tier3	d_arizonae	uncertain	no_detected_CRE	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00283	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	other_singleton_contrast	tier3	d_arizonae	uncertain	no_detected_CRE	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00286	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	other_singleton_contrast	tier3	d_arizonae	uncertain	no_detected_CRE	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00298	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	other_singleton_contrast	tier3	d_buzzatii	uncertain	no_detected_CRE	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00303	no_detected_CRE	uncertain	uncertain	uncertain	other_singleton_contrast	tier3	d_repleta	no_detected_CRE	uncertain	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00308	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	other_singleton_contrast	tier3	d_arizonae	uncertain	no_detected_CRE	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00309	uncertain	uncertain	uncertain	no_detected_CRE	other_singleton_contrast	tier3	d_arizonae	no_detected_CRE	uncertain	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00314	uncertain	no_detected_CRE	uncertain	uncertain	other_singleton_contrast	tier3	d_buzzatii	no_detected_CRE	uncertain	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00322	no_detected_CRE	uncertain	uncertain	uncertain	other_singleton_contrast	tier3	d_repleta	no_detected_CRE	uncertain	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00330	uncertain	turnover_candidate	turnover_candidate	turnover_candidate	other_singleton_contrast	tier3	d_repleta	uncertain	turnover_candidate	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00334	no_detected_CRE	uncertain	uncertain	uncertain	other_singleton_contrast	tier3	d_repleta	no_detected_CRE	uncertain	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00337	uncertain	turnover_candidate	turnover_candidate	turnover_candidate	other_singleton_contrast	tier3	d_repleta	uncertain	turnover_candidate	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
