dmel_cre_id	druf	dkik	dbun	dbir	d_serrata	pattern_class	tier	discordant_species	discordant_state	consensus_state	n_consensus_species	group_name	group_species	n_group_species
DMEL_CRE_00182	turnover_candidate	turnover_candidate	turnover_candidate	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00183	turnover_candidate	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00185	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00186	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00188	no_detected_CRE	uncertain	uncertain	no_detected_CRE	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00190	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00191	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00192	uncertain	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00193	present	present	turnover_candidate	no_detected_CRE	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00194	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00196	present	no_detected_CRE	turnover_candidate	no_detected_CRE	present	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00197	present	present	no_detected_CRE	turnover_candidate	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00198	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00199	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00200	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00201	no_detected_CRE	no_detected_CRE	no_detected_CRE	present	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00202	turnover_candidate	present	no_detected_CRE	present	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00204	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00205	present	present	present	present	present	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00207	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00208	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00210	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00211	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00212	no_detected_CRE	no_detected_CRE	turnover_candidate	turnover_candidate	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00214	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00215	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00216	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00220	present	no_detected_CRE	turnover_candidate	no_detected_CRE	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00221	no_detected_CRE	no_detected_CRE	turnover_candidate	turnover_candidate	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00222	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00223	turnover_candidate	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00224	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00225	turnover_candidate	no_detected_CRE	no_detected_CRE	present	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00226	turnover_candidate	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00227	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00228	no_detected_CRE	no_detected_CRE	present	no_detected_CRE	present	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00229	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00231	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00232	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00236	present	no_detected_CRE	present	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00237	present	present	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00239	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00240	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00243	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00244	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00245	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00247	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00248	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00249	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00250	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00251	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00253	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00257	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00258	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00259	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00260	uncertain	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00261	uncertain	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00262	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00263	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00264	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00265	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00266	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00267	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00268	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00270	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00271	turnover_candidate	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00272	turnover_candidate	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00273	present	present	present	present	present	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00275	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00276	present	present	present	present	present	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00277	present	present	present	present	present	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00278	present	present	present	present	present	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00280	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00281	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00282	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00283	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00284	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00285	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00286	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00287	uncertain	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00288	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00289	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00290	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00293	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00294	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00297	present	present	present	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00299	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00301	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00302	present	present	present	present	present	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00303	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00304	no_detected_CRE	turnover_candidate	turnover_candidate	no_detected_CRE	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00305	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00306	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00307	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00308	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00309	no_detected_CRE	no_detected_CRE	turnover_candidate	turnover_candidate	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00310	present	present	present	present	present	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00311	present	present	turnover_candidate	turnover_candidate	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00312	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00313	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00314	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00317	no_detected_CRE	turnover_candidate	turnover_candidate	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00318	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00319	present	present	present	present	present	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00320	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00322	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00323	no_detected_CRE	turnover_candidate	turnover_candidate	turnover_candidate	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00324	present	no_detected_CRE	turnover_candidate	present	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00325	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00326	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00327	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00328	present	present	present	present	present	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00332	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00334	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00335	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00336	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00337	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00004	turnover_candidate	turnover_candidate	present	turnover_candidate	turnover_candidate	present_vs_turnover	tier1	dbun	present	turnover_candidate	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00052	present	turnover_candidate	present	present	present	present_vs_turnover	tier1	dkik	turnover_candidate	present	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00065	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	present	present_vs_turnover	tier1	d_serrata	present	turnover_candidate	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00082	turnover_candidate	turnover_candidate	turnover_candidate	present	turnover_candidate	present_vs_turnover	tier1	dbir	present	turnover_candidate	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00151	turnover_candidate	present	present	present	present	present_vs_turnover	tier1	druf	turnover_candidate	present	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00154	turnover_candidate	present	present	present	present	present_vs_turnover	tier1	druf	turnover_candidate	present	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00178	turnover_candidate	turnover_candidate	present	turnover_candidate	turnover_candidate	present_vs_turnover	tier1	dbun	present	turnover_candidate	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00321	turnover_candidate	turnover_candidate	turnover_candidate	present	turnover_candidate	present_vs_turnover	tier1	dbir	present	turnover_candidate	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00330	present	present	present	present	turnover_candidate	present_vs_turnover	tier1	d_serrata	turnover_candidate	present	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00331	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	present	present_vs_turnover	tier1	d_serrata	present	turnover_candidate	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00003	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	detection_contrast	tier2	dbir	turnover_candidate	no_detected_CRE	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00005	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	detection_contrast	tier2	dbir	turnover_candidate	no_detected_CRE	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00008	no_detected_CRE	present	no_detected_CRE	no_detected_CRE	no_detected_CRE	detection_contrast	tier2	dkik	present	no_detected_CRE	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
