dmel_cre_id	dsub	dbif	dobs	pattern_class	tier	discordant_species	discordant_state	consensus_state	n_consensus_species	group_name	group_species	n_group_species
DMEL_CRE_00278	present	present	present	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00279	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00280	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00281	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00287	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00288	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00290	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00291	no_detected_CRE	turnover_candidate	present	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00292	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00293	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00294	turnover_candidate	turnover_candidate	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00295	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00300	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00301	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00302	present	present	present	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00303	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00304	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00305	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00306	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00310	present	present	present	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00311	present	present	present	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00312	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00313	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00316	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00319	present	present	present	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00320	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00322	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00323	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00325	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00326	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00327	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00330	turnover_candidate	turnover_candidate	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00331	turnover_candidate	turnover_candidate	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00332	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00335	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00336	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00003	present	present	turnover_candidate	present_vs_turnover	tier1	dobs	turnover_candidate	present	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00038	turnover_candidate	present	turnover_candidate	present_vs_turnover	tier1	dbif	present	turnover_candidate	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00042	turnover_candidate	present	turnover_candidate	present_vs_turnover	tier1	dbif	present	turnover_candidate	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00052	present	present	turnover_candidate	present_vs_turnover	tier1	dobs	turnover_candidate	present	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00065	present	turnover_candidate	turnover_candidate	present_vs_turnover	tier1	dsub	present	turnover_candidate	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00093	present	turnover_candidate	turnover_candidate	present_vs_turnover	tier1	dsub	present	turnover_candidate	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00120	turnover_candidate	turnover_candidate	present	present_vs_turnover	tier1	dobs	present	turnover_candidate	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00121	turnover_candidate	present	present	present_vs_turnover	tier1	dsub	turnover_candidate	present	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00122	turnover_candidate	present	present	present_vs_turnover	tier1	dsub	turnover_candidate	present	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00151	turnover_candidate	present	turnover_candidate	present_vs_turnover	tier1	dbif	present	turnover_candidate	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00152	turnover_candidate	present	present	present_vs_turnover	tier1	dsub	turnover_candidate	present	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00175	turnover_candidate	present	turnover_candidate	present_vs_turnover	tier1	dbif	present	turnover_candidate	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00276	turnover_candidate	present	present	present_vs_turnover	tier1	dsub	turnover_candidate	present	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00277	present	turnover_candidate	present	present_vs_turnover	tier1	dbif	turnover_candidate	present	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00309	present	turnover_candidate	turnover_candidate	present_vs_turnover	tier1	dsub	present	turnover_candidate	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00006	no_detected_CRE	turnover_candidate	turnover_candidate	detection_contrast	tier2	dsub	no_detected_CRE	turnover_candidate	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00007	no_detected_CRE	turnover_candidate	turnover_candidate	detection_contrast	tier2	dsub	no_detected_CRE	turnover_candidate	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00009	turnover_candidate	no_detected_CRE	turnover_candidate	detection_contrast	tier2	dbif	no_detected_CRE	turnover_candidate	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00013	no_detected_CRE	present	no_detected_CRE	detection_contrast	tier2	dbif	present	no_detected_CRE	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00014	no_detected_CRE	no_detected_CRE	turnover_candidate	detection_contrast	tier2	dobs	turnover_candidate	no_detected_CRE	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00020	turnover_candidate	no_detected_CRE	turnover_candidate	detection_contrast	tier2	dbif	no_detected_CRE	turnover_candidate	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00022	present	no_detected_CRE	no_detected_CRE	detection_contrast	tier2	dsub	present	no_detected_CRE	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00023	no_detected_CRE	no_detected_CRE	present	detection_contrast	tier2	dobs	present	no_detected_CRE	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00029	turnover_candidate	no_detected_CRE	turnover_candidate	detection_contrast	tier2	dbif	no_detected_CRE	turnover_candidate	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00030	turnover_candidate	no_detected_CRE	turnover_candidate	detection_contrast	tier2	dbif	no_detected_CRE	turnover_candidate	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00031	turnover_candidate	no_detected_CRE	turnover_candidate	detection_contrast	tier2	dbif	no_detected_CRE	turnover_candidate	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00069	turnover_candidate	turnover_candidate	no_detected_CRE	detection_contrast	tier2	dobs	no_detected_CRE	turnover_candidate	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00086	no_detected_CRE	no_detected_CRE	present	detection_contrast	tier2	dobs	present	no_detected_CRE	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00098	no_detected_CRE	turnover_candidate	turnover_candidate	detection_contrast	tier2	dsub	no_detected_CRE	turnover_candidate	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00100	turnover_candidate	no_detected_CRE	no_detected_CRE	detection_contrast	tier2	dsub	turnover_candidate	no_detected_CRE	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00104	turnover_candidate	turnover_candidate	no_detected_CRE	detection_contrast	tier2	dobs	no_detected_CRE	turnover_candidate	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00113	no_detected_CRE	turnover_candidate	no_detected_CRE	detection_contrast	tier2	dbif	turnover_candidate	no_detected_CRE	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00119	present	no_detected_CRE	no_detected_CRE	detection_contrast	tier2	dsub	present	no_detected_CRE	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00139	present	no_detected_CRE	no_detected_CRE	detection_contrast	tier2	dsub	present	no_detected_CRE	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00143	turnover_candidate	no_detected_CRE	turnover_candidate	detection_contrast	tier2	dbif	no_detected_CRE	turnover_candidate	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00144	turnover_candidate	no_detected_CRE	no_detected_CRE	detection_contrast	tier2	dsub	turnover_candidate	no_detected_CRE	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00145	turnover_candidate	no_detected_CRE	no_detected_CRE	detection_contrast	tier2	dsub	turnover_candidate	no_detected_CRE	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00147	present	present	no_detected_CRE	detection_contrast	tier2	dobs	no_detected_CRE	present	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00155	no_detected_CRE	present	present	detection_contrast	tier2	dsub	no_detected_CRE	present	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00167	turnover_candidate	turnover_candidate	no_detected_CRE	detection_contrast	tier2	dobs	no_detected_CRE	turnover_candidate	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00170	turnover_candidate	no_detected_CRE	turnover_candidate	detection_contrast	tier2	dbif	no_detected_CRE	turnover_candidate	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00178	turnover_candidate	no_detected_CRE	turnover_candidate	detection_contrast	tier2	dbif	no_detected_CRE	turnover_candidate	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00184	present	no_detected_CRE	present	detection_contrast	tier2	dbif	no_detected_CRE	present	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00186	no_detected_CRE	present	no_detected_CRE	detection_contrast	tier2	dbif	present	no_detected_CRE	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00187	present	no_detected_CRE	no_detected_CRE	detection_contrast	tier2	dsub	present	no_detected_CRE	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00196	turnover_candidate	no_detected_CRE	no_detected_CRE	detection_contrast	tier2	dsub	turnover_candidate	no_detected_CRE	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00197	no_detected_CRE	turnover_candidate	turnover_candidate	detection_contrast	tier2	dsub	no_detected_CRE	turnover_candidate	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00198	no_detected_CRE	turnover_candidate	turnover_candidate	detection_contrast	tier2	dsub	no_detected_CRE	turnover_candidate	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00199	no_detected_CRE	present	no_detected_CRE	detection_contrast	tier2	dbif	present	no_detected_CRE	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00200	turnover_candidate	no_detected_CRE	no_detected_CRE	detection_contrast	tier2	dsub	turnover_candidate	no_detected_CRE	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00201	no_detected_CRE	no_detected_CRE	turnover_candidate	detection_contrast	tier2	dobs	turnover_candidate	no_detected_CRE	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00207	turnover_candidate	no_detected_CRE	turnover_candidate	detection_contrast	tier2	dbif	no_detected_CRE	turnover_candidate	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00209	no_detected_CRE	no_detected_CRE	turnover_candidate	detection_contrast	tier2	dobs	turnover_candidate	no_detected_CRE	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00212	turnover_candidate	no_detected_CRE	no_detected_CRE	detection_contrast	tier2	dsub	turnover_candidate	no_detected_CRE	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00217	turnover_candidate	no_detected_CRE	no_detected_CRE	detection_contrast	tier2	dsub	turnover_candidate	no_detected_CRE	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00222	no_detected_CRE	turnover_candidate	turnover_candidate	detection_contrast	tier2	dsub	no_detected_CRE	turnover_candidate	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00223	no_detected_CRE	no_detected_CRE	present	detection_contrast	tier2	dobs	present	no_detected_CRE	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00227	turnover_candidate	no_detected_CRE	turnover_candidate	detection_contrast	tier2	dbif	no_detected_CRE	turnover_candidate	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00228	turnover_candidate	no_detected_CRE	turnover_candidate	detection_contrast	tier2	dbif	no_detected_CRE	turnover_candidate	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00230	no_detected_CRE	no_detected_CRE	turnover_candidate	detection_contrast	tier2	dobs	turnover_candidate	no_detected_CRE	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00232	turnover_candidate	no_detected_CRE	turnover_candidate	detection_contrast	tier2	dbif	no_detected_CRE	turnover_candidate	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00236	present	no_detected_CRE	present	detection_contrast	tier2	dbif	no_detected_CRE	present	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00243	turnover_candidate	no_detected_CRE	turnover_candidate	detection_contrast	tier2	dbif	no_detected_CRE	turnover_candidate	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00248	no_detected_CRE	turnover_candidate	no_detected_CRE	detection_contrast	tier2	dbif	turnover_candidate	no_detected_CRE	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00250	no_detected_CRE	turnover_candidate	no_detected_CRE	detection_contrast	tier2	dbif	turnover_candidate	no_detected_CRE	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00266	present	present	no_detected_CRE	detection_contrast	tier2	dobs	no_detected_CRE	present	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00273	no_detected_CRE	no_detected_CRE	present	detection_contrast	tier2	dobs	present	no_detected_CRE	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00274	turnover_candidate	no_detected_CRE	turnover_candidate	detection_contrast	tier2	dbif	no_detected_CRE	turnover_candidate	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00296	no_detected_CRE	turnover_candidate	turnover_candidate	detection_contrast	tier2	dsub	no_detected_CRE	turnover_candidate	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00297	no_detected_CRE	no_detected_CRE	turnover_candidate	detection_contrast	tier2	dobs	turnover_candidate	no_detected_CRE	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00298	turnover_candidate	no_detected_CRE	no_detected_CRE	detection_contrast	tier2	dsub	turnover_candidate	no_detected_CRE	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00299	no_detected_CRE	turnover_candidate	no_detected_CRE	detection_contrast	tier2	dbif	turnover_candidate	no_detected_CRE	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00308	no_detected_CRE	present	no_detected_CRE	detection_contrast	tier2	dbif	present	no_detected_CRE	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00314	no_detected_CRE	turnover_candidate	no_detected_CRE	detection_contrast	tier2	dbif	turnover_candidate	no_detected_CRE	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00315	no_detected_CRE	no_detected_CRE	turnover_candidate	detection_contrast	tier2	dobs	turnover_candidate	no_detected_CRE	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00318	turnover_candidate	no_detected_CRE	turnover_candidate	detection_contrast	tier2	dbif	no_detected_CRE	turnover_candidate	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00321	turnover_candidate	no_detected_CRE	no_detected_CRE	detection_contrast	tier2	dsub	turnover_candidate	no_detected_CRE	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00324	present	no_detected_CRE	no_detected_CRE	detection_contrast	tier2	dsub	present	no_detected_CRE	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00328	no_detected_CRE	no_detected_CRE	turnover_candidate	detection_contrast	tier2	dobs	turnover_candidate	no_detected_CRE	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00329	no_detected_CRE	present	present	detection_contrast	tier2	dsub	no_detected_CRE	present	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00333	turnover_candidate	no_detected_CRE	no_detected_CRE	detection_contrast	tier2	dsub	turnover_candidate	no_detected_CRE	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00337	no_detected_CRE	no_detected_CRE	turnover_candidate	detection_contrast	tier2	dobs	turnover_candidate	no_detected_CRE	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00008	turnover_candidate	uncertain	turnover_candidate	other_singleton_contrast	tier3	dbif	uncertain	turnover_candidate	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00016	uncertain	no_detected_CRE	no_detected_CRE	other_singleton_contrast	tier3	dsub	uncertain	no_detected_CRE	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00018	uncertain	present	uncertain	other_singleton_contrast	tier3	dbif	present	uncertain	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00025	uncertain	no_detected_CRE	no_detected_CRE	other_singleton_contrast	tier3	dsub	uncertain	no_detected_CRE	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00032	turnover_candidate	uncertain	uncertain	other_singleton_contrast	tier3	dsub	turnover_candidate	uncertain	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00039	uncertain	no_detected_CRE	no_detected_CRE	other_singleton_contrast	tier3	dsub	uncertain	no_detected_CRE	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00044	uncertain	uncertain	present	other_singleton_contrast	tier3	dobs	present	uncertain	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00045	turnover_candidate	uncertain	uncertain	other_singleton_contrast	tier3	dsub	turnover_candidate	uncertain	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00048	no_detected_CRE	uncertain	uncertain	other_singleton_contrast	tier3	dsub	no_detected_CRE	uncertain	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00056	uncertain	uncertain	present	other_singleton_contrast	tier3	dobs	present	uncertain	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00078	uncertain	turnover_candidate	turnover_candidate	other_singleton_contrast	tier3	dsub	uncertain	turnover_candidate	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00081	uncertain	uncertain	no_detected_CRE	other_singleton_contrast	tier3	dobs	no_detected_CRE	uncertain	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00082	present	uncertain	present	other_singleton_contrast	tier3	dbif	uncertain	present	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00087	no_detected_CRE	uncertain	no_detected_CRE	other_singleton_contrast	tier3	dbif	uncertain	no_detected_CRE	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00091	no_detected_CRE	no_detected_CRE	uncertain	other_singleton_contrast	tier3	dobs	uncertain	no_detected_CRE	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00096	turnover_candidate	uncertain	uncertain	other_singleton_contrast	tier3	dsub	turnover_candidate	uncertain	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00102	turnover_candidate	uncertain	uncertain	other_singleton_contrast	tier3	dsub	turnover_candidate	uncertain	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00103	uncertain	no_detected_CRE	uncertain	other_singleton_contrast	tier3	dbif	no_detected_CRE	uncertain	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00111	uncertain	no_detected_CRE	uncertain	other_singleton_contrast	tier3	dbif	no_detected_CRE	uncertain	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00127	no_detected_CRE	uncertain	no_detected_CRE	other_singleton_contrast	tier3	dbif	uncertain	no_detected_CRE	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00135	present	uncertain	present	other_singleton_contrast	tier3	dbif	uncertain	present	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00142	uncertain	no_detected_CRE	uncertain	other_singleton_contrast	tier3	dbif	no_detected_CRE	uncertain	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00154	no_detected_CRE	uncertain	uncertain	other_singleton_contrast	tier3	dsub	no_detected_CRE	uncertain	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00156	no_detected_CRE	uncertain	no_detected_CRE	other_singleton_contrast	tier3	dbif	uncertain	no_detected_CRE	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00163	uncertain	no_detected_CRE	no_detected_CRE	other_singleton_contrast	tier3	dsub	uncertain	no_detected_CRE	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00173	uncertain	uncertain	no_detected_CRE	other_singleton_contrast	tier3	dobs	no_detected_CRE	uncertain	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00195	no_detected_CRE	no_detected_CRE	uncertain	other_singleton_contrast	tier3	dobs	uncertain	no_detected_CRE	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00210	no_detected_CRE	uncertain	no_detected_CRE	other_singleton_contrast	tier3	dbif	uncertain	no_detected_CRE	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00211	uncertain	no_detected_CRE	no_detected_CRE	other_singleton_contrast	tier3	dsub	uncertain	no_detected_CRE	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00214	no_detected_CRE	uncertain	no_detected_CRE	other_singleton_contrast	tier3	dbif	uncertain	no_detected_CRE	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00218	no_detected_CRE	uncertain	no_detected_CRE	other_singleton_contrast	tier3	dbif	uncertain	no_detected_CRE	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00219	no_detected_CRE	uncertain	no_detected_CRE	other_singleton_contrast	tier3	dbif	uncertain	no_detected_CRE	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00226	present	uncertain	present	other_singleton_contrast	tier3	dbif	uncertain	present	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00246	uncertain	no_detected_CRE	no_detected_CRE	other_singleton_contrast	tier3	dsub	uncertain	no_detected_CRE	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00252	no_detected_CRE	uncertain	no_detected_CRE	other_singleton_contrast	tier3	dbif	uncertain	no_detected_CRE	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00254	no_detected_CRE	uncertain	no_detected_CRE	other_singleton_contrast	tier3	dbif	uncertain	no_detected_CRE	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00262	uncertain	uncertain	no_detected_CRE	other_singleton_contrast	tier3	dobs	no_detected_CRE	uncertain	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00271	no_detected_CRE	uncertain	no_detected_CRE	other_singleton_contrast	tier3	dbif	uncertain	no_detected_CRE	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00282	uncertain	no_detected_CRE	uncertain	other_singleton_contrast	tier3	dbif	no_detected_CRE	uncertain	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00283	uncertain	no_detected_CRE	uncertain	other_singleton_contrast	tier3	dbif	no_detected_CRE	uncertain	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00284	uncertain	no_detected_CRE	no_detected_CRE	other_singleton_contrast	tier3	dsub	uncertain	no_detected_CRE	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00285	uncertain	no_detected_CRE	no_detected_CRE	other_singleton_contrast	tier3	dsub	uncertain	no_detected_CRE	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00286	uncertain	no_detected_CRE	no_detected_CRE	other_singleton_contrast	tier3	dsub	uncertain	no_detected_CRE	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00289	uncertain	uncertain	turnover_candidate	other_singleton_contrast	tier3	dobs	turnover_candidate	uncertain	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00307	uncertain	uncertain	no_detected_CRE	other_singleton_contrast	tier3	dobs	no_detected_CRE	uncertain	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00317	no_detected_CRE	uncertain	no_detected_CRE	other_singleton_contrast	tier3	dbif	uncertain	no_detected_CRE	2	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00334	uncertain	no_detected_CRE	uncertain	other_singleton_contrast	tier3	dbif	no_detected_CRE	uncertain	2	obscura_group	dsub|dbif|dobs	3
